,Component 1,Component 2
0,1.763022763604474,1.31815630884469
1,4.831684046897239,2.0009008957613843
2,3.6079529547123563,1.615183656486075
3,0.9592230522062585,0.6507138565383395
4,0.834418122301178,0.7878587796517673
5,1.4987916368819145,0.6945220928301815
6,1.6746411138832304,1.1484019786519406
7,1.2374856877747038,0.5645569268968882
8,1.3752270747490232,0.765810776821177
9,1.511800707998167,0.7422085693268847
10,1.106937819082253,0.5214806997813362
11,0.9676755473596468,0.49567810325034867
12,1.3109308998636684,0.6946250997544028
13,1.2167622649192933,0.4654548863989856
14,1.3435118677643967,0.5006008653360876
15,1.1513704054220715,1.1122764828673732
16,1.6704368141001056,1.300449564001973
17,1.1192242896957472,0.4737280140507887
18,1.0202593629276198,0.6556947164406519
19,1.3975609368054205,1.0826548416026418
20,1.3575730354897293,0.9996376482043299
21,3.6638186346715766,1.5999149859988788
22,1.1388622557902066,0.8882651560059669
23,1.1296729138997197,0.8342118720261418
24,1.2980275104779926,0.4558447939131627
25,1.0746165097587135,0.6328677470210202
26,1.111545891837232,0.5707066949094426
27,1.5476462517949483,0.7335131525604335
28,1.350990106965651,0.480149342227266
29,0.8674207685159321,0.5406079158166569
30,1.0154583048811245,0.6267567165426833
31,1.2283802266001003,0.6282173868314807
32,0.9012125909562838,0.667673222090616
33,1.200174871505587,0.47174481433566795
34,0.910725871296068,0.6278125351847138
35,0.9193860055210958,0.46405382212198865
36,1.1559177837007661,0.6289332075299334
37,1.014201440515928,0.6020594057771765
38,1.5400573185921487,0.5580493985727477
39,1.4614241190692807,0.5403702263820224
40,1.0004446625953072,0.46659950903107555
41,1.58330118732367,0.5703555225099672
42,1.2370128956402084,0.5900755916607793
43,1.1848976172429757,0.47484901868276674
44,0.8793661407472934,0.5655133732571808
45,1.3004455520447942,0.46100577958221606
46,1.6292169460191643,0.5551236724938579
47,1.0851381504201827,0.4515073772299733
48,1.6880898441894336,0.6259787184466077
49,0.7933248240392812,0.8074094376648311
50,1.2529419149908412,0.5280105722595874
51,0.8059487128519548,0.5771960103410991
52,1.0859088953764617,0.6592199391721456
53,1.482228696070021,0.6877061196921176
54,1.6366758821851168,0.5413199082045803
55,2.061580612351795,1.2553804582774724
56,1.361238997775869,0.4732295915636175
57,0.9682469388006975,0.5038327218081551
58,1.7287103147868508,0.6639404527046376
59,1.2234508365381327,0.4727509681467312
60,1.0618874589636476,0.5549423548736111
61,0.9743274018410504,0.7100245837991201
62,0.9856602791505942,0.6686974001323683
63,0.890517296780148,0.5413768581084961
64,1.705957325325346,0.7002808506540756
65,1.4767513937476093,0.5437278510575816
66,1.2410029222536492,0.7373941986417674
67,0.9220193617398705,0.6728910691229582
68,0.9544454677066991,0.6750014201571135
69,1.3105993895880452,0.5503000410008863
70,1.4758345524503618,0.7176557068591604
71,1.0974932592769595,0.5157963344302802
72,0.9153233816291393,0.6988678694269717
73,1.4685243867412636,0.6150095204996784
74,1.1375135391929772,0.4558239855886117
75,1.0596008643231458,0.6199591135146763
76,1.3451026488221172,0.5254397954065942
77,1.0575478530710614,0.5967813704655469
78,1.4775368121273504,0.5082323333160116
79,0.7862488309640943,0.7414125988658468
80,1.9796374692243568,1.2649162220327237
81,0.7885033746366495,0.6439092856754522
82,1.0009343126042074,0.6175662324098254
83,1.2800497113924414,0.4478080354600605
84,0.9889726213445486,0.8616794296515189
85,1.0866492652392419,0.8880803209047112
86,0.8384781707999441,0.4780821169973144
87,2.9635461303037562,1.539328809360665
88,3.1449491279541455,1.3862361502229292
89,0.8104120506993967,0.8039914524466684
90,0.9558817769045626,0.8074578612626451
91,1.1727690831786073,0.5225571212806086
92,0.7617202541747947,0.7123174181630431
93,1.1779742343078485,0.7664380914814195
94,0.7804930870792407,0.6799720212211515
95,1.239695244222824,0.9684811376201854
96,1.1084007318630151,0.5446754924347391
97,1.3470518337677553,0.7758149037728703
98,4.1848159446594115,1.8309037279267675
99,1.4427984873792616,0.8064937748223074
100,1.4817079943788452,1.1914319190932512
101,0.7964880165913705,0.7074515611116616
102,1.0456901358504027,0.6131030198231409
103,0.9752577091312773,0.5240988223212713
104,1.5397873918756648,1.203051982611684
105,1.5468917551555312,1.0446048178636709
106,1.1395139977005517,0.5406850832550816
107,1.3248508276154238,0.6376031622975538
108,1.007108446632635,0.864706289744149
109,0.957478216682597,0.49446312111271734
110,0.8682772134273612,0.570522873338669
111,0.8856469159355598,0.7471991462893157
112,1.258208392156919,0.5905965511796729
113,1.5837265130530238,0.6893544063572419
114,0.8304514953102653,0.5605206265466873
115,1.0561577411381409,0.7213067013002926
116,1.411564916806729,0.7718955536827757
117,1.1561781189971445,0.5445964750539287
118,1.589165037488788,0.6779655727324672
119,1.1255944014387642,0.6918792918775949
120,0.8285279124298084,0.6541731958847854
121,1.4359528262179833,0.6458991294814451
122,0.7586703781574725,0.7923475459235128
123,0.9575054791688473,0.6224348209668347
124,2.1760512294362258,1.3643674720845462
125,1.1686133312067706,0.7660183092864301
126,1.310977890914118,0.7270226331576888
127,1.4311147261795694,0.6342969747842914
128,1.2061201903401004,0.4496974835572547
129,1.2748411951642789,0.6056557842913036
130,0.8409321204842877,0.5688156882137292
131,1.1391449026936142,0.602607967857524
132,1.6091396587901698,1.0227562408081532
133,0.8045259881152222,0.6743411897029077
134,1.1954661160689848,0.5087561198020863
135,1.0119315201838983,0.636678068494966
136,1.280289623941219,0.9342659707306094
137,1.0092529217421373,0.5119406318631579
138,2.440790820101418,1.428958147774427
139,0.9133792056976168,0.6280891963264126
140,1.3195132058742116,0.9526536735209381
141,0.8090339520297393,0.5954025814721576
142,4.4654925769098925,1.7287072334421127
143,3.716108520742405,1.6398627279907354
144,1.6421612886088466,0.7511665700821948
145,0.7916862504323182,0.8983336520842717
146,6.939627842231684,2.1371964223624462
147,1.5371312003072288,0.6414013890766883
148,0.886249318215227,0.7471593164120381
149,1.7079143791567284,0.7810170951011559
150,1.144439945231018,0.4578470938433751
151,1.972804301066734,1.301672778582
152,1.0705832756768014,0.9511055564715472
153,1.3292883659091692,0.775812413079167
154,2.9460058895911887,1.5687562477131394
155,1.23801862952748,0.4728446925053826
156,1.1463134728689215,0.6798845981370437
157,1.1253619213807748,0.7299278477971005
158,0.755489105200237,0.6641228921763748
159,1.56951606572385,0.8189160274429533
160,1.1889598396693521,0.6314753223607613
161,1.386134166119779,0.6154577860225858
162,4.073006793714482,1.7899319146668649
163,1.1326448687225088,0.5726048584867884
164,1.0934511941607923,0.5600485931756847
165,1.1573246578245666,0.7772786497171887
166,0.7857295278199581,0.556434397732969
167,0.8158849678060176,0.621343308696503
168,1.221035564323387,0.708635608015598
169,2.6917807275830796,1.4263539793585436
170,0.8627914303365276,0.9218293966723831
171,1.0199159504279085,0.5903712771711488
172,0.7527671864386578,0.4517787173845774
173,1.0154397350589432,0.803163942021405
174,2.4958941207309557,1.335071495631181
175,1.2265977506191528,0.5901863372138414
176,0.8482433674547509,0.594455893724961
177,1.3813764832668074,0.7937250893655518
178,1.6623525021653043,0.7694947768788658
179,0.9596170258025554,0.5215596056578962
180,1.0672684729347048,0.76435215321178
181,1.3126902300525118,1.030709208554275
182,1.0209261729522203,0.6065544313954279
183,2.074558523719406,1.3272449963649016
184,3.0681619775212123,1.4938412408586716
185,1.5581057039255222,0.7464750176788317
186,1.0770785123582898,0.4477469432613861
187,1.3980042148529979,0.703627976147613
188,2.241061976811112,1.2886019206765913
189,1.0792827789996449,0.660926516373066
190,3.0029696003039206,1.5460250499451131
191,0.8861612194090744,0.6713488829544401
192,1.358850167945024,0.6702983249727158
193,1.2940809399202884,0.491568011309913
194,1.2025539882183545,0.5305600311834965
195,1.244042253899197,0.7280154742307245
196,1.684976060701877,0.6908276662742633
197,1.132042349180611,0.6019948403489412
198,1.4298327234821695,0.4933700397131174
199,0.9422361986413359,0.674341585142714
200,1.3099588873020147,0.5749404018121077
201,0.8326755420786234,0.5891058022634559
202,1.2011234017848282,0.46317589929712377
203,1.0105582050496331,0.6649316323595856
204,1.2400321215655739,0.6957213673741607
205,1.3942145577393528,0.4929041187788348
206,6.558011497188685,1.8122697038388704
207,1.3676568645330696,0.5888201614684014
208,1.249930845379942,0.5472612552807106
209,0.838016172871824,0.6785393849023847
210,1.1735117695152892,0.5843677105146479
211,1.2996773313514174,0.5164930990238923
212,1.7039834751670684,0.6378991085066726
213,1.6734049956152544,0.5938454040338255
214,1.5897995220322658,0.7533585546440456
215,1.0584603228891536,0.6687284425520128
216,1.0094336715905257,0.6149342947657592
217,0.9193960044017764,0.678464422473195
218,1.4931127368359247,0.73062484044887
219,1.3969396773877811,0.774081296023488
220,1.5436606595767235,0.5290512802171958
221,1.5384825660545214,0.5977183167281843
222,1.7378615891672635,0.7270768101118122
223,1.3098001842647091,0.639965086564352
224,0.821525766618297,0.4607871005870822
225,1.435930273502632,0.4969609576469071
226,0.9485987739397297,0.7140705096016655
227,1.2965152895368024,0.453846181583046
228,0.7937214218998905,0.6208930168495198
229,1.5134048122524928,0.7511566974163122
230,1.4863139359666322,0.5296084680900356
231,1.1350740540240947,0.7005553818124008
232,1.7169106363211595,0.627134849415893
233,1.7210360430743046,0.7768528188868348
234,1.2897429826539577,0.5143581181802497
235,0.843999925874238,0.6436215623582058
236,1.0465805807882136,0.7733104777467572
237,1.4168771671117872,0.5950320441496164
238,1.1841137082528672,0.7488342506900649
239,1.4595824309696568,0.4850434207578185
240,0.8817464134444045,0.5253818292508123
241,1.3164907113533038,0.48879867955232326
242,1.595712526319954,0.568685126248662
243,1.3550690737550806,0.5578728357829696
244,0.8781371408378883,0.6553633619136691
245,0.8769062322134904,0.7182894966966537
246,1.2376800633639524,0.6937262504399204
247,1.2902765621192174,0.6504190020333365
248,1.1376988389836156,0.7702023063515863
249,0.8620013121194173,0.6332499718149317
250,0.8197340918162511,0.6065584902618414
251,1.1458956886179958,0.7441214593878012
252,1.562131125594703,0.5475049971418028
253,3.7112161432393878,0.5739411794281692
254,3.821151762310892,0.5403591907234266
255,1.1080753739407398,0.468494580627685
256,1.152002872098468,0.4837683768393538
257,1.4963588046190708,0.5643925665136151
258,1.7436055892822095,0.45403551612226345
259,1.5438529104565963,0.4975567355728907
260,0.8326159317273566,0.6529049704147242
261,4.496816551158267,0.5380718967616989
262,1.2757744982538912,0.5099976409735316
263,2.066430283050959,0.47865075507181687
264,0.7795045941061401,0.4772151003671571
265,1.2998354400026306,0.5140738477772876
266,2.008402035842594,0.44533393656694653
267,0.8529180746438064,0.629587697436649
268,0.8137057194174869,0.5778984474187332
269,1.9874632392840843,0.4814817357604192
270,0.9442570886249768,0.6437927110878561
271,1.5871308937509951,0.5647554806934407
272,1.2251915335366241,0.44838631076386026
273,2.1640511648789333,0.4695366106047492
274,4.013755535362333,0.5166315774424506
275,1.4682401244012881,0.45202374862283656
276,1.450802754642409,0.5482409830882019
277,1.6458891778010856,0.4623680483146694
278,1.4879296707763154,0.5263798538118161
279,1.9982447547117086,0.4802487418623958
280,1.8114375004079435,0.4762585763807957
281,1.7491545177431775,0.5263696230023732
282,2.2132096822752283,0.4793682373765164
283,1.4875815227709253,0.523962714589007
284,1.2358086351647963,0.47995989264225297
285,0.8611596998773597,0.6298712731597792
286,2.7098013185252183,0.47042710853206016
287,2.0011423009902956,0.4678114438971762
288,0.9487534582802383,0.4649218729455359
289,0.9803950964118259,0.4581861851402317
290,1.836536979179589,0.45402871387891375
291,1.2376156094054556,0.4712052298701283
292,1.1206031637671532,0.5544337889301242
293,0.9175171946966801,0.5522297527421381
294,0.8079859917632649,0.5310439296865122
295,1.3770559828726792,0.48209857617094287
296,1.7922914298868768,0.5122195282694826
297,1.0937877948686718,0.4434851239190277
298,0.7774234982507607,0.4489809076297841
299,1.4730519294951954,0.5124237165708476
300,0.7747271502715131,0.550220706966409
301,0.8624188995040933,0.4458000844569948
302,1.4831076726454187,0.5380223527703193
303,1.31127833949135,0.5187379921586865
304,0.7548713882445601,0.6296120355824086
305,1.213562978608024,0.44747969262160214
306,3.372122289654661,0.832660535496336
307,2.4288539014289854,0.5086920190744602
308,2.1254138094774966,0.47877861807327005
309,1.1055065701236988,0.5124551829957947
310,1.2179100302756078,0.5779651246712629
311,0.793091231883583,0.6227526132933454
312,1.4418851260579526,0.5295723165037082
313,1.5086733732836521,0.4792653116669956
314,0.767208299562905,0.46378807913215037
315,0.9673732530011864,0.5515348699847329
316,0.8415514826579878,0.5409753226604379
317,1.1774951365078863,0.4689701287342274
318,1.6278689425892026,0.4684863429016577
319,0.8326611714021788,0.4533136093039788
320,0.7804136514728541,0.4764988453617042
321,1.2336826460834351,0.49738284722987686
322,0.8000789628811541,0.5363322665613045
323,1.2656330823069397,0.5274576956329745
324,0.9451322324943562,0.6442501996578163
325,1.659190469110491,0.5009683968565254
326,1.033709715647033,0.5681065802932026
327,1.8787954188804858,0.4601598147277828
328,1.4138747307251691,0.4705853932032335
329,0.9523265908329799,0.5748840235613497
330,1.1047631897987107,0.7129706888631443
331,0.892369905927941,0.6417686547705199
332,1.5044801978304037,0.49060150984382805
333,1.7641934092767753,0.5295657337597588
334,2.5165814436907974,0.730615603073494
335,1.6132810953042296,0.777394323197129
336,1.856645544216149,0.7052708401154171
337,0.8376938255541898,0.7084293935500234
338,1.1083493888933087,0.6978286275075654
339,0.7755160842488086,0.6624710500427523
340,0.9548127731176065,0.6279970699473132
341,3.4138866922708964,1.027090304270376
342,1.2003806421957657,0.6633013189622069
343,0.8494897964044639,0.45864832718366316
344,1.1701997512846392,0.8437020286900152
345,1.632108279923305,0.7925560872759162
346,1.6476137779037758,0.6679253610041045
347,1.955753034579823,0.46477480216287775
348,0.942651047992227,0.4771490645508099
349,1.5045384632912557,0.552819711344458
350,1.5981141810356618,0.4539662684178019
351,1.8297921707140061,0.4994205401891158
352,1.0178959953058009,0.5451299886843757
353,1.1274176783253607,0.5590474694828131
354,1.4697689121038444,0.524124741868985
355,1.285550922098664,0.5243058835630741
356,6.534044925242465,1.1201346321735706
357,2.1259691529501286,0.6143395270643368
358,1.2427974979047842,0.46409966407573683
359,1.2899809566514149,0.6337712835571685
360,2.8428407701657896,1.0735351591392448
361,1.860292666482293,0.5455515000648365
362,0.9993982261743409,0.9238846107347416
363,0.7768319658355936,0.5658342077476995
364,0.8179614766846501,0.5138809710460118
365,1.3410548369879223,0.5148804880456953
366,1.1086215864995876,0.5229082691230499
367,1.4100792012912087,0.4652612372144806
368,1.2146075096634301,0.6715704558548065
369,1.324150091140675,0.4750395008257208
370,0.8258709662893942,0.5819513635476736
371,0.8595280761660458,0.6274085933085163
372,5.156563282814587,1.2268078051699784
373,1.4402037010148576,0.6953134143066657
374,1.119012151432453,0.5752595978253393
375,0.7988425696648591,0.632122123096183
376,1.0250607394913618,0.5938553783196897
377,1.5631026873800755,0.5571499531256872
